시군구명,어린이집코드,어린이집명,어린이집유형,운영현황,우편번호,상세주소,전화번호,팩스번호,홈페이지주소,보육실수,보육실 면적,놀이터수,CCTV총설치수,보육교직원수,정원,현원,시설 위도(좌표값),시설 경도(좌표값),통학차량운영여부,인가일자,휴지시작일자,휴지종료일자,폐지일자,데이터기준일자,제공서비스,반수-만0세,반수-만1세,반수-만2세,반수-만3세,반수-만4세,반수-만5세,반수-영아혼합(만0~2세),반수-유아혼합(만3~5세),반수-특수장애,반수-총계,아동수-만0세,아동수-만1세,아동수-만2세,아동수-만3세,아동수-만4세,아동수-만5세,아동수-영아혼합(만0~2세),아동수-유아혼합(만3~5세),아동수-특수장애,아동수-총계,근속년수-1년미만,근속년수-1년이상~2년미만,근속년수-2년이상~4년미만,근속년수-4년이상~6년미만,근속년수-6년이상,교직원현황-원장,교직원현황-보육교사,교직원현황-특수교사,교직원현황-치료교사,교직원현황-영양사,교직원현황-간호사,교직원현황-간호조무사,교직원현황-조리원,교직원현황-사무직원,교직원현황-총계,데이터수집일
광진구,11215000192,샤론어린이집,민간,폐지,5056,서울특별시 광진구 자양로 55 (자양동),02-467-5999,02-497-2999,,5,158,0,0,0,37,0,37.53247563,127.0843656,미운영,2005-03-02,,,2013-06-11,2025-04-24,야간연장형,5,1,3,1,0,0,6,2,0,18,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000051,꼬꼬마어린이집,가정,정상,5046,"서울특별시 광진구 아차산로 451 101동 105호(구의동, 세림리오빌)",02-447-0739,,,4,83,0,4,6,20,15,37.53924543,127.0920852,미운영,2005-01-31,,,,2025-04-24,일반,1,2,1,2,0,0,4,0,0,10,2,3,8,0,0,0,2,0,0,15,20,0,20,0,60,1,4,0,0,0,0,0,0,0,6,14:44.0
광진구,11215000092,지안어린이집,민간,정상,5102,서울특별시 광진구 뚝섬로58가길 26-4 (자양동),02-3436-3866,--,,7,253,1,8,10,58,32,37.53051,127.08332,미운영,2005-01-29,,,,2025-04-24,일반,3,4,0,1,0,0,10,3,0,21,2,3,0,0,0,0,13,14,0,32,57,14,14,0,14,1,7,0,0,0,0,0,1,0,10,14:45.0
광진구,11215000077,참다운어린이집,가정,폐지,4995,서울특별시 광진구 동일로56나길 16 (군자동),02-452-8953,02-452-8953,,3,65,0,0,0,14,0,37.55617976,127.0746838,미운영,2005-01-28,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000161,홍어린이집,민간,폐지,5056,"서울특별시 광진구 자양로 55 2동 15호(자양동, 자양)",02-452-8147,02-452-8147,,3,150,0,0,1,35,0,32.5220735,123.7417872,,2005-01-28,,,2020-07-02,2025-04-24,일반,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000190,꼬마사랑어린이집,가정,정상,4913,서울특별시 광진구 긴고랑로8길 14 (중곡동),02-464-6788,0303-3443-6787,,4,77,0,4,7,16,12,37.562775,127.07862,미운영,2005-01-28,,,,2025-04-24,일반,1,1,1,0,0,0,0,0,0,3,3,5,4,0,0,0,0,0,0,12,20,20,40,0,20,1,4,0,0,0,0,0,1,0,7,14:44.0
광진구,11215000017,미파어린이집,민간,폐지,4903,서울특별시 광진구 용마산로 185 (중곡동),02-434-3625,02-434-5291,,3,135,0,4,0,48,0,37.570232,127.08589,운영,2005-01-28,,,2021-02-28,2025-04-24,일반,0,1,2,1,0,0,2,1,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000086,보배어린이집,민간,정상,5067,"서울특별시 광진구 아차산로36길 39 3동 1호(자양동, 자양우성7차아파트)",02-457-1565,02-457-1569,,5,249,1,6,10,48,32,37.53708105,127.0741017,미운영,2005-01-28,,,,2025-04-24,일반,3,2,4,0,0,0,1,0,0,10,8,5,19,0,0,0,0,0,0,32,25,25,13,0,38,1,8,0,0,0,0,0,0,0,10,14:45.0
광진구,11215000060,아름다운어린이집,민간,폐지,4924,서울특별시 광진구 천호대로123길 34 (중곡동),02-444-5561,02-444-5562,,6,150,0,11,0,49,0,37.55669614,127.0868234,미운영,2005-01-10,,,2023-03-31,2025-04-24,야간연장형,1,1,2,0,0,0,3,3,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000049,바른선어린이집,민간,폐지,4915,서울특별시 광진구 긴고랑로10길 58 (중곡동),02-467-9080,02-467-9080,,5,242,2,6,0,64,0,37.560574,127.07901,미운영,2005-01-10,,,2020-04-29,2025-04-24,야간연장형,0,3,3,0,0,0,5,1,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000084,아이가어린이집,민간,폐지,5057,서울특별시 광진구 자양로13길 52 (자양동),02-452-4551,02-452-4551,,2,128,1,0,0,23,0,37.534195,127.08153,미운영,2005-01-10,,,2016-04-04,2025-04-24,일반,1,1,1,0,0,0,3,2,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000066,경원어린이집,민간,폐지,143816,서울 광진구 구의2동 20-17,02-446-9212,02-6406-9212,1111316@naver.com,3,87,0,0,0,23,0,,,,2004-12-31,,,2010-06-23,2025-04-24,"야간연장형,24시간",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000164,키즈랜드어린이집,가정,정상,4936,서울특별시 광진구 능동로48길 56 (중곡동),02-453-0860,02-456-0860,,4,110,0,5,1,20,0,37.56175846,127.0857021,미운영,2004-12-31,,,,2025-04-24,야간연장형,1,2,3,0,0,0,4,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000081,물고기어린이집,가정,폐지,5090,"서울특별시 광진구 뚝섬로36길 18 1006동 102호(자양동, 자양현대홈타운10차아파트)",070-8278-4030,,,3,84,3,3,0,20,0,37.54066249,127.06614,미운영,2004-12-10,,,2019-02-28,2025-04-24,일반,0,2,2,0,0,0,2,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000162,경원어린이집,민간,폐지,4954,서울특별시 광진구 자양로 297 (구의동),02-446-9212,02-6406-9212,,4,135,0,6,0,31,0,37.55270995,127.0919521,미운영,2004-11-22,,,2018-03-09,2025-04-24,"야간연장형,24시간",1,2,2,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000163,서울숲어린이집,가정,재개,5085,서울특별시 광진구 뚝섬로28길 13 (자양4동45-2),02-499-1998,02-455-1998,ninjapig0@hanmail.net,3,55,0,4,5,17,7,37.53572815,127.0652895,미운영,2004-11-19,,,,2025-04-24,일반,3,1,0,0,0,0,5,2,0,11,0,0,0,0,0,0,2,5,0,7,33,33,0,0,33,1,2,0,0,0,0,0,1,0,5,14:45.0
광진구,11215000107,호동어린이집,법인?단체등,폐지,5001,"서울특별시 광진구 동일로40길 34 101동101호(군자동,호동아파트)",02-498-4772,02-498-4772,호동놀이방,3,82,0,3,0,20,0,37.55147384,127.0705124,미운영,2004-11-05,,,2018-03-31,2025-04-24,"영아전담,야간연장형,휴일보육,24시간",0,0,1,0,0,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000105,동화나라어린이집,민간,폐지,5072,서울특별시 광진구 동일로18길 57 (자양동),02-465-6746,02-465-6746,,4,98,0,8,0,39,0,37.539227,127.06608,미운영,2004-10-01,,,2019-02-28,2025-04-24,일반,1,1,2,0,0,0,5,1,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000075,동화어린이집,가정,폐지,143887,서울특별시 광진구 용마산로8길 30 (중곡동),02-453-5909,02-444-6308,,4,72,5,0,0,16,0,37.55952344,127.0892893,미운영,2004-09-24,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000127,참조아어린이집,민간,폐지,4907,서울특별시 광진구 긴고랑로7길 65 (중곡동),02-498-9902,02-498-9905,,4,71,0,10,0,30,0,37.5662,127.080475,운영,2004-09-24,,,2023-02-28,2025-04-24,야간연장형,16,21,18,4,0,0,32,1,0,92,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000110,서린어린이집,민간,폐지,5002,서울특별시 광진구 동일로38길 8 (군자동),02-498-5437,02-498-5437,서린어린이집,3,150,0,5,0,35,0,37.55136968,127.0699012,운영,2004-09-06,,,2020-07-22,2025-04-24,일반,0,1,1,1,0,0,4,3,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000175,대서울어린이집,가정,정상,5093,서울특별시 광진구 자양번영로3길 15 (자양동),02-457-9742,02-455-702,cafe.naver.com/lovelykids585,3,58,0,4,7,20,12,37.53170216,127.0742125,미운영,2004-09-01,,,,2025-04-24,일반,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,12,0,0,12,17,17,17,0,50,1,5,0,0,0,0,0,0,0,7,14:44.0
광진구,11215000069,구립 진성어린이집,국공립,정상,4940,서울특별시 광진구 용마산로 152 (중곡동),02-454-3166,02-457-4166,,6,270,2,7,16,79,43,37.56716215,127.0866542,미운영,2004-08-31,,,,2025-04-24,야간연장형,2,2,2,1,0,0,0,1,0,8,5,10,10,7,0,0,0,11,0,43,29,29,21,14,7,1,14,0,0,0,0,0,1,0,16,14:44.0
광진구,11215000167,세종어린이집,민간,폐지,4996,서울특별시 광진구 면목로 12 (군자동),02-466-2329,02-466-2328,,5,243,0,7,0,64,0,37.55522609,127.075595,운영,2004-06-23,,,2022-04-29,2025-04-24,야간연장형,0,3,2,1,1,1,3,3,0,14,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000009,함초롬어린이집,민간,정상,4997,서울특별시 광진구 군자로 176 (군자동),02-463-8336,--,,4,112,0,6,1,30,0,37.55621573,127.077873,운영,2004-06-01,,,,2025-04-24,야간연장형,1,2,1,0,0,0,1,1,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000150,조양어린이집,민간,폐지,5075,서울특별시 광진구 뚝섬로31길 43 (자양동),02-499-7314,02-499-7314,shadows6655@gmail.com,5,229,0,6,0,39,0,37.53753502,127.0682095,운영,2004-05-01,,,2020-12-31,2025-04-24,일반,0,2,4,1,0,0,2,3,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000102,한성어린이집,민간,폐지,4941,서울특별시 광진구 용마산로8가길 75 (중곡동),02-3437-8511,02-3437-851,,3,74,0,0,0,27,0,37.56301291,127.088148,미운영,2004-05-01,,,2018-02-26,2025-04-24,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000042,율곡어린이집,가정,폐지,5058,서울특별시 광진구 뚝섬로57길 48 (자양동),02-447-9313,,,4,89,0,4,0,20,0,37.533813,127.08265,미운영,2004-04-09,,,2018-09-14,2025-04-24,야간연장형,5,2,2,0,0,0,6,0,0,15,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000033,맘스맘용마어린이집,가정,폐지,4941,서울특별시 광진구 용마산로 104 (중곡동),02-3436-7938,02-453-7939,,3,88,0,4,1,20,0,37.56289462,127.0872786,미운영,2004-03-12,,,2020-07-02,2025-04-24,야간연장형,0,3,1,1,0,0,5,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,1,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000119,대공원어린이집,가정,폐지,4986,서울특별시 광진구 천호대로116길 22-14 (능동),02-455-3594,02-455-3594,,4,78,0,5,0,20,0,37.5545472,127.0831089,미운영,2004-03-01,,,2022-02-28,2025-04-24,일반,2,0,1,0,0,0,5,0,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000136,원스쿨어린이집,가정,폐지,4984,"서울특별시 광진구 아차산로 503 902동 104호(광장동, 광장현대9차아파트)",02-6451-8801,,http://town.cywold.com/oneschool,3,84,2,4,0,20,6,37.54069839,127.0988238,미운영,2004-02-19,,,2017-02-28,2025-04-24,일반,2,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000038,젬마어린이집,가정,폐지,5015,서울특별시 광진구 동일로26길 51 (화양동),02-461-0788,,,4,81,0,8,0,20,0,37.54474985,127.0687681,미운영,2004-02-02,,,2025-03-31,2025-04-24,일반,2,2,1,0,0,0,2,0,0,7,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000004,EQ어린이집,가정,정상,5015,서울특별시 광진구 동일로26길 41 (화양동),02-466-1071,02-466-1079,,3,93,4,5,7,20,16,37.54489788,127.0682975,미운영,2004-01-30,,,,2025-04-24,야간연장형,1,0,1,0,0,0,3,0,0,5,0,0,7,0,0,0,9,0,0,16,17,17,0,17,50,1,5,0,0,0,0,0,0,0,7,14:44.0
광진구,11215000125,사랑어린이집,가정,정상,5070,서울특별시 광진구 뚝섬로35길 32 306동 102호(자양동),02-456-2910,024-562-910,zeroeva@hanmail.net,4,81,0,4,5,19,11,37.53617957,127.0714845,미운영,2004-01-10,,,,2025-04-24,일반,2,3,1,0,0,0,2,0,0,8,0,0,6,0,0,0,5,0,0,11,100,0,0,0,0,1,3,0,0,0,0,0,0,0,5,14:45.0
광진구,11215000165,육영어린이집,민간,폐지,4991,서울특별시 광진구 광나루로 441 (능동),02-2204-6168,02-2204-6168,www.yookyoung.org,2,93,0,2,0,21,0,37.54724672,127.0783029,운영,2004-01-06,,,2022-03-02,2025-04-24,일반,0,0,3,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000005,즐거운산들어린이집,협동,정상,4957,서울특별시 광진구 자양로50길 74 (구의2동),02-458-7122,02-3436-7122,https://fskids.modoo.at,9,178,0,0,11,49,29,37.55273535,127.0963159,미운영,2003-12-31,,,,2025-04-24,일반,0,2,3,1,1,1,0,1,0,9,0,4,6,8,0,0,0,11,0,29,25,25,25,13,13,1,8,0,0,0,0,0,1,0,11,14:45.0
광진구,11215000189,구의어린이집,민간,폐지,4992,서울특별시 광진구 자양로 253-1 (구의동),02-452-7456,,,4,167,0,0,0,39,0,37.54921613,127.0892682,미운영,2003-11-07,,,2019-06-10,2025-04-24,일반,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000034,광진구청직장어린이집,직장,정상,5026,서울특별시 광진구 자양로 117 광진구청 1동 777호(자양동),02-450-1650,02-3425-1900,,3,140,1,6,9,52,29,37.53872654,127.0820145,미운영,2003-10-10,,,,2025-04-24,야간연장형,1,2,2,0,0,0,2,1,0,8,0,5,9,0,0,0,5,10,0,29,43,29,0,0,29,1,7,0,0,0,0,0,1,0,9,14:44.0
광진구,11215000011,파랑새어린이집,가정,폐지,4947,"서울특별시 광진구 영화사로7길 4 4동 103호(중곡동,삼보드림아파트)",02-453-7563,02-453-7563,,4,85,0,4,0,20,0,37.55597483,127.0923499,미운영,2003-08-25,,,2021-08-27,2025-04-24,야간연장형,0,0,1,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000146,해솔어린이집,가정,폐지,5004,"서울특별시 광진구 군자로12길 46 101동 101호(군자동,일성파크아파트 )",02-497-7971,02-497-7972,pss0309@naver.com,3,84,1,4,0,19,0,37.55109943,127.0726078,미운영,2003-08-18,,,2019-03-27,2025-04-24,일반,1,1,1,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000179,미래어린이집,가정,폐지,4984,"서울특별시 광진구 아차산로 503-23 104동 113호(광장동, 청구아파트)",02-447-4191,02-447-4192,,4,91,0,6,0,20,0,37.54301337,127.0957443,미운영,2003-07-18,,,2018-11-30,2025-04-24,일반,0,0,1,0,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000140,궁전 어린이집,가정,폐지,4946,서울특별시 광진구 긴고랑로36길 65 101호 (중곡동),02-458-5666,02-458-566,,4,49,0,4,0,14,0,37.55743265,127.0899478,미운영,2003-07-10,,,2022-03-31,2025-04-24,야간연장형,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000113,화양어린이집,법인?단체등,폐지,5010,서울특별시 광진구 능동로17길 43 (화양동),02-464-5522,02-464-5502,,4,363,0,0,1,36,0,37.54663702,127.0710285,미운영,2003-06-01,,,2016-07-29,2025-04-24,영아전담,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,1,0,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000023,아이술루어린이집,가정,폐지,4983,"서울특별시 광진구 아차산로 549 1008동 103호(광장동, 현대파크빌)",02-446-7100,02-446-7100,,4,70,0,4,0,20,0,37.54387933,127.1019806,미운영,2003-03-30,,,2018-03-02,2025-04-24,일반,1,1,3,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000083,하얀나라 어린이집,가정,폐지,5037,서울특별시 광진구 구의로 47-6 하얀나라(구의동),02-2201-9854,02-2201-9854,,2,82,2,0,1,19,0,37.54233578,127.0897761,미운영,2003-03-25,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,1,0,0,0,0,0,0,0,0,1,14:45.0
광진구,11215000149,홍지어린이집,민간,폐지,4926,서울특별시 광진구 천호대로111길 40 (중곡동),02-446-6136,02-446-6136,ghdwldjflsdlwlq.hanmail.net,4,132,0,7,0,36,0,37.55806407,127.0829703,운영,2003-02-28,,,2018-04-20,2025-04-24,야간연장형,2,3,4,0,0,0,2,2,0,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000039,보람어린이집,민간,폐지,5108,서울특별시 광진구 뚝섬로52마길 66 (자양동),02-453-2527,02-447-1259,,5,224,0,6,0,46,0,37.528572,127.08205,운영,2003-02-26,,,2017-05-31,2025-04-24,일반,1,1,1,1,0,0,2,2,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000026,세진어린이집,가정,폐지,5053,서울특별시 광진구 아차산로40길 34-1 (자양동),02-456-9700,02-456-9700,http://town.cyworld.nate.com/sejin2003,3,53,0,0,0,14,0,37.536137,127.07797,미운영,2003-02-19,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000070,예본어린이집,민간,폐지,4979,서울특별시 광진구 자양로38길 43 (구의2동),02-457-5066,,,5,154,2,0,0,39,0,37.54680786,127.0903608,운영,2003-02-10,,,2015-03-01,2025-04-24,야간연장형,0,2,2,0,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000101,광남어린이집,가정,폐지,4974,"서울특별시 광진구 아차산로70길 62 305동 102호(광장동, 현대3단지아파트)",02-455-7430,02-456-7430,enfant2004@hanmail.net,3,85,0,5,0,20,0,37.54037639,127.0989932,미운영,2003-01-22,,,2016-02-29,2025-04-24,일반,0,1,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000126,아이자람어린이집,가정,폐지,4974,"서울특별시 광진구 아차산로70길 62 304동 102호(광장동, 현대3단지아파트)",02-453-1486,02-453-1486,,4,85,2,4,0,20,0,37.54037639,127.0989932,미운영,2002-10-23,,,2024-04-05,2025-04-24,일반,1,2,2,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000002,꾸러기어린이집,가정,폐지,5060,서울특별시 광진구 뚝섬로55길 9 (자양1동),02-453-6135,,cafe.naver.com/024536135,3,73,1,0,0,20,0,37.531937,127.082344,미운영,2002-09-17,,,2015-02-04,2025-04-24,야간연장형,2,2,1,0,0,0,2,1,0,8,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000071,꽃사슴어린이집,민간,폐지,143816,서울특별시 광진구 영화사로 68 (구의2동),02-456-9585,,http://cafe.naver.com/sasumkid.cafe,3,115,1,0,0,31,0,37.55464414,127.0934212,운영,2002-09-09,,,2013-06-23,2025-04-24,야간연장형,0,1,1,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000061,구의사랑어린이집,가정,폐지,4960,서울특별시 광진구 자양로48길 31 (구의동),02-456-7339,,,3,82,0,4,0,19,0,37.55145084,127.0936617,미운영,2002-09-05,,,2023-02-28,2025-04-24,일반,3,2,0,0,0,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000118,자양민들레어린이집,민간,정상,5108,서울특별시 광진구 뚝섬로52마길 32 (자양동),02-456-5003,02-456-5003,,5,135,1,5,11,39,29,37.52885,127.080025,미운영,2002-06-10,,,,2025-04-24,일반,2,3,2,0,0,0,1,0,0,8,6,13,10,0,0,0,0,0,0,29,33,67,0,0,0,1,9,0,0,0,0,0,1,0,11,14:45.0
광진구,11215000087,아이스쿨어린이집,가정,정상,4930,서울특별시 광진구 용마산로3길 91-4 (중곡동),02-447-0412,02-444-9406,,3,74,0,7,3,20,4,37.557007,127.083,미운영,2002-06-04,,,,2025-04-24,일반,0,1,2,0,0,0,11,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,0,100,1,1,0,0,0,0,0,0,0,3,14:45.0
광진구,11215000076,대동어린이집,민간,폐지,4996,서울특별시 광진구 군자로17길 11 (군자동),02-2088-1665,02-469-7167,"네이버, 다음",5,201,0,10,0,47,0,37.55584538,127.0765418,미운영,2002-06-01,,,2018-05-31,2025-04-24,야간연장형,0,1,1,0,0,0,2,0,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000180,중곡햇님어린이집,가정,폐지,4935,"서울특별시 광진구 능동로48길 49 101호(중곡동, 웰빙아파트)",02-453-6132,02-453-6132,,3,85,0,7,0,20,0,37.56228358,127.0850007,미운영,2002-05-07,,,2016-02-29,2025-04-24,야간연장형,0,3,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000095,행복한어린이집,민간,폐지,5011,서울특별시 광진구 군자로3길 27 (화양동),02-467-4077,02-467-4075,,4,158,1,6,0,37,0,37.54418329,127.070044,운영,2002-04-19,,,2018-10-23,2025-04-24,야간연장형,1,1,0,0,0,0,1,1,0,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000138,바니스쿨어린이집,가정,폐지,5118,"서울특별시 광진구 광나루로56길 32 215동 104호(구의동, 구의현대2단지아파트)",02-446-1347,02-446-1347,,4,84,2,5,0,20,0,37.53745566,127.0949072,미운영,2002-04-10,,,2016-02-29,2025-04-24,일반,0,3,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000047,대일어린이집,민간,폐지,4977,서울특별시 광진구 광나루로 527 (구의2동),02-455-0448,02-455-6814,,6,330,1,8,0,77,0,37.54515159,127.0882722,운영,2002-04-04,,,2021-02-28,2025-04-24,야간연장형,1,2,2,1,1,1,3,2,0,13,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000172,푸른꿈놀이방어린이집,가정,폐지,5112,서울특별시 광진구 뚝섬로 702-11 (자양2동),02-447-7086,02-447-7086,,2,49,1,0,0,12,0,37.532726,127.08761,미운영,2002-04-01,,,2020-03-03,2025-04-24,일반,0,0,1,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000019,광무어린이집,가정,폐지,5090,"서울특별시 광진구 능동로4길 41 704동 105호(자양동, 자양현대홈타운7차아파트)",02-465-0362,,,3,78,0,4,0,20,0,37.5334257,127.0695997,미운영,2002-03-25,,,2020-03-31,2025-04-24,일반,3,2,1,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:44.0
광진구,11215000206,미예뜰어린이집,민간,폐지,4907,서울특별시 광진구 긴고랑로7길 69 (중곡동),02-463-4242,02-499-5171,,10,491,3,19,0,60,0,37.566334,127.080536,운영,2002-03-20,,,2023-02-28,2025-04-24,야간연장형,3,2,2,0,0,1,2,2,0,12,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000010,즐거운어린이집,협동,폐지,4944,서울특별시 광진구 긴고랑로 149-7 (중곡동),02-458-0659,02-457-0659,http://funkids.gongdong.or.kr,4,196,1,0,0,36,0,37.55910367,127.0915569,미운영,2002-03-19,,,2019-05-17,2025-04-24,일반,0,0,2,0,0,0,2,2,0,6,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000058,코코어린이집,가정,폐지,4990,서울특별시 광진구 능동로30길 18 (smdehd),02-3436-1951,,,2,38,3,0,0,10,0,37.55376807,127.0787533,,2002-03-12,,,2020-07-02,2025-04-24,일반,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000134,꿈꾸는어린이집,가정,정상,4933,서울특별시 광진구 능동로50길 23 (중곡동),02-454-9797,-1433,,3,75,1,4,6,20,9,37.56383,127.0847,미운영,2002-03-06,,,,2025-04-24,야간연장형,0,0,1,0,0,0,3,0,0,4,0,0,5,0,0,0,4,0,0,9,80,0,0,20,0,1,4,0,0,0,0,0,1,0,6,14:44.0
광진구,11215000097,토들러랜드어린이집,민간,폐지,5022,서울특별시 광진구 광나루로 450 (화양동),02-2201-5815,02-2201-5817,toddlerland.co.kr,4,104,0,5,0,24,0,37.5452155,127.0793012,미운영,2002-02-28,,,2019-04-03,2025-04-24,일반,1,2,1,0,0,0,5,0,0,9,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
광진구,11215000007,인정어린이집,법인?단체등,폐지,5001,서울특별시 광진구 동일로 242 (군자동),02-462-2758,02-462-2392,,8,334,0,8,0,78,0,37.55309926,127.0704641,운영,2002-02-19,,,2018-02-28,2025-04-24,방과후통합,1,1,1,1,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,14:45.0
